,Tags,Time,Score
84,Clicking,198.575,"{'Speech': 0.8217, 'Child speech, kid speaking': 1e-04, 'Conversation': 1e-04, 'Narration, monologue': 0.0024, 'Speech synthesizer': 0.0012, 'Whispering': 0.0003, 'Typing': 0.0019, 'Computer keyboard': 0.0019, 'Tick': 1e-04, 'Clicking': 0.2115, 'Silence': 0.003, 'Sound effect': 1e-04, 'Inside, small room': 0.016, 'Inside, large room or hall': 1e-04}
"
85,Clicking,198.975,"{'Speech': 0.9461, 'Child speech, kid speaking': 0.0152, 'Conversation': 0.0062, 'Narration, monologue': 0.0062, 'Speech synthesizer': 0.0011, 'Whispering': 0.0037, 'Laughter': 0.0002, 'Chuckle, chortle': 1e-04, 'Singing': 1e-04, 'Breathing': 1e-04, 'Chewing, mastication': 0.0003, 'Animal': 0.0002, 'Domestic animals, pets': 0.0002, 'Dog': 1e-04, 'Livestock, farm animals, working animals': 1e-04, 'Wild animals': 1e-04, 'Bird': 1e-04, 'Music': 1e-04, 'Musical instrument': 0.0002, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Acoustic guitar': 1e-04, 'Keyboard (musical)': 1e-04, 'Percussion': 0.0002, 'Drum': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Music for children': 0.0002, 'Door': 0.001, 'Tap': 0.0015, 'Typing': 0.0016, 'Computer keyboard': 0.0014, 'Writing': 0.0018, 'Alarm': 1e-04, 'Telephone': 1e-04, 'Mechanisms': 1e-04, 'Clock': 0.0004, 'Tick': 0.0006, 'Tick-tock': 0.0004, 'Tools': 1e-04, 'Liquid': 0.0003, 'Spray': 1e-04, 'Clicking': 0.0252, 'Plop': 0.0002, 'Silence': 0.0026, 'Sound effect': 0.0003, 'Inside, small room': 0.0226, 'Inside, large room or hall': 0.0019, 'Outside, rural or natural': 1e-04}
"
86,Clicking,217.375,"{'Speech': 0.9976, 'Child speech, kid speaking': 0.001, 'Conversation': 0.0024, 'Narration, monologue': 0.0036, 'Clicking': 1e-04, 'Inside, small room': 0.0093, 'Inside, large room or hall': 0.0006}
"
87,Clicking,217.775,"{'Speech': 0.9922, 'Child speech, kid speaking': 0.0021, 'Conversation': 0.0038, 'Narration, monologue': 0.0054, 'Speech synthesizer': 1e-04, 'Animal': 1e-04, 'Bird': 1e-04, 'Music': 1e-04, 'Musical instrument': 1e-04, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Alarm': 0.0002, 'Clicking': 1e-04, 'Inside, small room': 0.0146, 'Inside, large room or hall': 0.0014, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Radio': 1e-04}
"
88,Clicking,218.175,"{'Speech': 0.9844, 'Child speech, kid speaking': 0.0008, 'Conversation': 0.0013, 'Narration, monologue': 0.0022, 'Laughter': 1e-04, 'Animal': 0.0008, 'Domestic animals, pets': 0.0003, 'Dog': 1e-04, 'Livestock, farm animals, working animals': 0.0002, 'Fowl': 0.0002, 'Chicken, rooster': 0.0002, 'Wild animals': 0.0007, 'Bird': 0.001, 'Bird vocalization, bird call, bird song': 1e-04, 'Chirp, tweet': 1e-04, 'Pigeon, dove': 1e-04, 'Typing': 1e-04, 'Computer keyboard': 1e-04, 'Writing': 0.0005, 'Tools': 1e-04, 'Spray': 1e-04, 'Clicking': 0.0015, 'Silence': 1e-04, 'Inside, small room': 0.0183, 'Inside, large room or hall': 0.0013, 'Outside, urban or manmade': 0.0002, 'Outside, rural or natural': 0.0004}
"
89,Clicking,220.575,"{'Speech': 0.9935, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0029, 'Narration, monologue': 0.0034, 'Speech synthesizer': 1e-04, 'Animal': 0.0002, 'Wild animals': 1e-04, 'Bird': 1e-04, 'Plucked string instrument': 1e-04, 'Writing': 0.0006, 'Liquid': 0.0002, 'Spray': 0.0002, 'Clicking': 1e-04, 'Silence': 0.0002, 'Inside, small room': 0.0094, 'Inside, large room or hall': 0.0013, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 0.0002, 'Noise': 1e-04}
"
90,Clicking,221.375,"{'Speech': 0.9669, 'Child speech, kid speaking': 1e-04, 'Conversation': 1e-04, 'Narration, monologue': 0.0003, 'Musical instrument': 0.0003, 'Percussion': 1e-04, 'Scratching (performance technique)': 1e-04, 'Typing': 0.0044, 'Computer keyboard': 0.0034, 'Writing': 1e-04, 'Tools': 0.0002, 'Crumpling, crinkling': 0.001, 'Tearing': 0.0002, 'Clicking': 0.0006, 'Sound effect': 1e-04, 'Inside, small room': 0.0252, 'Inside, large room or hall': 0.0004, 'Outside, rural or natural': 1e-04}
"
91,Clicking,221.775,"{'Speech': 0.9959, 'Conversation': 1e-04, 'Narration, monologue': 0.0021, 'Speech synthesizer': 1e-04, 'Clicking': 0.0004, 'Silence': 1e-04, 'Inside, small room': 0.0076, 'Inside, large room or hall': 1e-04}
"
92,Clicking,222.175,"{'Speech': 0.9897, 'Child speech, kid speaking': 0.0004, 'Conversation': 0.0011, 'Narration, monologue': 0.0011, 'Speech synthesizer': 1e-04, 'Whispering': 1e-04, 'Music': 1e-04, 'Musical instrument': 1e-04, 'Percussion': 1e-04, 'Vehicle': 1e-04, 'Door': 1e-04, 'Tap': 1e-04, 'Typing': 0.001, 'Computer keyboard': 0.0008, 'Writing': 1e-04, 'Telephone': 1e-04, 'Mechanisms': 1e-04, 'Clock': 0.0004, 'Tick': 0.0003, 'Tick-tock': 0.0004, 'Tools': 1e-04, 'Liquid': 1e-04, 'Spray': 1e-04, 'Clicking': 0.0005, 'Sound effect': 1e-04, 'Inside, small room': 0.0151, 'Inside, large room or hall': 0.0004, 'Radio': 1e-04}
"
93,Clicking,224.175,"{'Speech': 0.9957, 'Conversation': 0.0002, 'Narration, monologue': 0.0053, 'Speech synthesizer': 0.0002, 'Clicking': 0.0004, 'Inside, small room': 0.0089, 'Inside, large room or hall': 1e-04}
"
94,Clicking,226.175,"{'Speech': 0.995, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0006, 'Narration, monologue': 0.0037, 'Speech synthesizer': 0.0002, 'Vehicle': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.0122, 'Inside, large room or hall': 0.0008, 'Outside, urban or manmade': 0.0002, 'Outside, rural or natural': 0.0004, 'Radio': 1e-04}
"
95,Clicking,226.575,"{'Speech': 0.9935, 'Narration, monologue': 0.0035, 'Musical instrument': 1e-04, 'Clicking': 0.0003, 'Inside, small room': 0.0047, 'Inside, large room or hall': 1e-04}
"
96,Clicking,228.575,"{'Speech': 0.9989, 'Conversation': 0.0014, 'Narration, monologue': 0.0078, 'Speech synthesizer': 0.0007, 'Clicking': 1e-04, 'Inside, small room': 0.0093, 'Inside, large room or hall': 0.0003, 'Radio': 1e-04}
"
97,Clicking,232.175,"{'Speech': 0.9504, 'Conversation': 0.0009, 'Narration, monologue': 0.0076, 'Speech synthesizer': 0.0012, 'Whispering': 1e-04, 'Stomach rumble': 0.0016, 'Musical instrument': 1e-04, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Clicking': 0.0025, 'Silence': 0.0012, 'Inside, small room': 0.011, 'Inside, large room or hall': 0.0006, 'Outside, rural or natural': 1e-04}
"
98,Clicking,233.775,"{'Speech': 0.984, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0004, 'Narration, monologue': 0.0023, 'Musical instrument': 0.0002, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Clicking': 0.0006, 'Silence': 0.0003, 'Inside, small room': 0.0158, 'Inside, large room or hall': 0.0004}
"
99,Clicking,240.175,"{'Speech': 0.9691, 'Child speech, kid speaking': 0.0012, 'Conversation': 0.0038, 'Narration, monologue': 0.0026, 'Speech synthesizer': 0.0004, 'Whispering': 0.0002, 'Laughter': 1e-04, 'Breathing': 0.0004, 'Run': 1e-04, 'Chewing, mastication': 1e-04, 'Animal': 0.0003, 'Domestic animals, pets': 0.0003, 'Dog': 0.0003, 'Cat': 1e-04, 'Wild animals': 0.0002, 'Bird': 1e-04, 'Rodents, rats, mice': 0.0002, 'Insect': 1e-04, 'Snake': 0.0002, 'Music': 1e-04, 'Musical instrument': 0.0003, 'Plucked string instrument': 0.0002, 'Guitar': 0.0003, 'Electric guitar': 1e-04, 'Acoustic guitar': 0.0002, 'Strum': 1e-04, 'Keyboard (musical)': 1e-04, 'Synthesizer': 1e-04, 'Percussion': 1e-04, 'Drum': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Scratching (performance technique)': 1e-04, 'Beatboxing': 1e-04, 'Electronic music': 1e-04, 'Wind': 1e-04, 'Water': 1e-04, 'Fire': 1e-04, 'Crackle': 1e-04, 'Vehicle': 1e-04, 'Bicycle': 1e-04, 'Engine': 1e-04, 'Door': 0.0003, 'Tap': 0.0003, 'Dishes, pots, and pans': 0.0004, 'Cutlery, silverware': 1e-04, 'Frying (food)': 1e-04, 'Zipper (clothing)': 0.0003, 'Scissors': 0.0002, 'Shuffling cards': 1e-04, 'Typing': 0.0022, 'Computer keyboard': 0.0015, 'Writing': 0.0196, 'Alarm': 0.0002, 'Telephone': 0.0005, 'Mechanisms': 0.0022, 'Clock': 0.0022, 'Tick': 0.0017, 'Tick-tock': 0.0026, 'Sewing machine': 1e-04, 'Printer': 0.0007, 'Camera': 0.0003, 'Tools': 0.0016, 'Wood': 0.0007, 'Liquid': 0.0009, 'Squish': 0.0006, 'Drip': 1e-04, 'Spray': 0.0012, 'Effects unit': 1e-04, 'Rub': 0.0002, 'Crumpling, crinkling': 1e-04, 'Beep, bleep': 1e-04, 'Rustle': 1e-04, 'Sizzle': 1e-04, 'Clicking': 0.0013, 'Hum': 0.0002, 'Silence': 0.0003, 'Sound effect': 0.0003, 'Inside, small room': 0.0343, 'Inside, large room or hall': 0.0014, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Noise': 0.0002, 'Distortion': 1e-04, 'Television': 0.0005, 'Radio': 0.0008}
"
100,Clicking,240.975,"{'Speech': 0.9893, 'Narration, monologue': 0.0022, 'Speech synthesizer': 1e-04, 'Musical instrument': 1e-04, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Clicking': 0.0006, 'Silence': 1e-04, 'Inside, small room': 0.0046}
"
101,Clicking,245.775,"{'Speech': 0.9953, 'Conversation': 0.001, 'Narration, monologue': 0.0028, 'Speech synthesizer': 0.0004, 'Typing': 0.0003, 'Computer keyboard': 0.0003, 'Writing': 0.0007, 'Tick-tock': 1e-04, 'Tools': 1e-04, 'Liquid': 1e-04, 'Spray': 1e-04, 'Clicking': 0.0016, 'Silence': 0.0002, 'Inside, small room': 0.005, 'Inside, large room or hall': 0.0002, 'Outside, rural or natural': 1e-04, 'Radio': 1e-04}
"
102,Clicking,246.975,"{'Speech': 0.9929, 'Conversation': 0.0006, 'Narration, monologue': 0.0019, 'Speech synthesizer': 1e-04, 'Writing': 1e-04, 'Tools': 1e-04, 'Clicking': 0.0002, 'Silence': 1e-04, 'Inside, small room': 0.0181, 'Inside, large room or hall': 0.0006}
"
103,Clicking,251.775,"{'Speech': 0.9848, 'Conversation': 0.0006, 'Narration, monologue': 0.0028, 'Speech synthesizer': 0.0023, 'Whispering': 1e-04, 'Typing': 0.0006, 'Computer keyboard': 0.0006, 'Writing': 1e-04, 'Tools': 1e-04, 'Clicking': 0.0136, 'Silence': 0.0002, 'Sound effect': 1e-04, 'Inside, small room': 0.0117, 'Inside, large room or hall': 1e-04, 'Radio': 0.0002}
"
104,Clicking,252.575,"{'Speech': 0.9922, 'Child speech, kid speaking': 0.0003, 'Conversation': 0.001, 'Narration, monologue': 0.0064, 'Speech synthesizer': 0.0005, 'Typing': 0.0004, 'Computer keyboard': 0.0003, 'Clicking': 0.0016, 'Silence': 1e-04, 'Inside, small room': 0.0133, 'Inside, large room or hall': 0.0003}
"
105,Clicking,252.975,"{'Speech': 0.9878, 'Child speech, kid speaking': 0.0045, 'Conversation': 0.0069, 'Narration, monologue': 0.0078, 'Speech synthesizer': 0.002, 'Whispering': 0.0006, 'Music for children': 1e-04, 'Writing': 0.0024, 'Liquid': 1e-04, 'Clicking': 0.002, 'Plop': 1e-04, 'Silence': 0.0004, 'Inside, small room': 0.0131, 'Inside, large room or hall': 0.0006, 'Outside, rural or natural': 1e-04}
"
106,Clicking,254.575,"{'Speech': 0.9966, 'Conversation': 0.0003, 'Narration, monologue': 0.0047, 'Speech synthesizer': 0.0002, 'Writing': 1e-04, 'Liquid': 1e-04, 'Spray': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.0111, 'Inside, large room or hall': 0.0004}
"
107,Clicking,260.575,"{'Speech': 0.9926, 'Child speech, kid speaking': 0.0013, 'Conversation': 0.0021, 'Narration, monologue': 0.0095, 'Speech synthesizer': 0.0009, 'Clicking': 0.0002, 'Silence': 0.0002, 'Inside, small room': 0.0223, 'Inside, large room or hall': 0.0009, 'Outside, rural or natural': 1e-04, 'Radio': 1e-04}
"
108,Clicking,261.775,"{'Speech': 0.9985, 'Child speech, kid speaking': 0.0003, 'Conversation': 0.0035, 'Narration, monologue': 0.0171, 'Speech synthesizer': 0.0016, 'Clicking': 0.0002, 'Inside, small room': 0.001, 'Inside, large room or hall': 1e-04}
"
109,Clicking,262.175,"{'Speech': 0.9979, 'Conversation': 0.0029, 'Narration, monologue': 0.0142, 'Speech synthesizer': 0.0034, 'Musical instrument': 1e-04, 'Clicking': 0.0003, 'Inside, small room': 0.0004, 'Inside, large room or hall': 0.0005, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Radio': 1e-04}
"
110,Clicking,263.775,"{'Speech': 0.9647, 'Child speech, kid speaking': 0.0033, 'Conversation': 0.012, 'Narration, monologue': 0.0117, 'Speech synthesizer': 0.0006, 'Whispering': 0.0002, 'Laughter': 0.0015, 'Chuckle, chortle': 0.0008, 'Crying, sobbing': 1e-04, 'Singing': 0.0002, 'Rapping': 1e-04, 'Breathing': 0.0006, 'Cough': 1e-04, 'Sneeze': 1e-04, 'Run': 1e-04, 'Burping, eructation': 1e-04, 'Hiccup': 1e-04, 'Animal': 0.0004, 'Domestic animals, pets': 0.0005, 'Dog': 0.0007, 'Bark': 1e-04, 'Yip': 1e-04, 'Bow-wow': 0.0002, 'Cat': 1e-04, 'Livestock, farm animals, working animals': 1e-04, 'Pig': 1e-04, 'Oink': 1e-04, 'Wild animals': 1e-04, 'Bird': 1e-04, 'Music': 0.0002, 'Musical instrument': 0.0007, 'Plucked string instrument': 0.0003, 'Guitar': 0.0003, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Ukulele': 1e-04, 'Percussion': 0.0004, 'Drum kit': 1e-04, 'Drum': 0.0002, 'Snare drum': 1e-04, 'Bowed string instrument': 0.0003, 'Violin, fiddle': 0.0004, 'Pizzicato': 1e-04, 'Hip hop music': 1e-04, 'Beatboxing': 1e-04, 'Music for children': 1e-04, 'Vocal music': 1e-04, 'Water': 1e-04, 'Door': 0.0003, 'Tap': 0.0002, 'Writing': 0.0007, 'Alarm': 1e-04, 'Telephone': 1e-04, 'Clock': 1e-04, 'Tick': 1e-04, 'Tick-tock': 1e-04, 'Tools': 1e-04, 'Liquid': 1e-04, 'Spray': 1e-04, 'Clicking': 0.0009, 'Plop': 0.0003, 'Silence': 0.0003, 'Sound effect': 0.0002, 'Inside, small room': 0.0157, 'Inside, large room or hall': 0.0029, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Television': 0.0003, 'Radio': 0.0002}
"
111,Clicking,265.375,"{'Speech': 0.998, 'Child speech, kid speaking': 0.0029, 'Conversation': 0.0197, 'Narration, monologue': 0.0178, 'Speech synthesizer': 0.0003, 'Singing': 1e-04, 'Door': 1e-04, 'Tap': 1e-04, 'Writing': 0.0003, 'Spray': 1e-04, 'Clicking': 0.0002, 'Inside, small room': 0.0168, 'Inside, large room or hall': 0.0016, 'Radio': 1e-04}
"
112,Clicking,267.775,"{'Speech': 0.992, 'Conversation': 1e-04, 'Narration, monologue': 0.0051, 'Music': 0.0002, 'Musical instrument': 0.0008, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Percussion': 1e-04, 'Clicking': 0.0023, 'Inside, small room': 0.0004, 'Inside, large room or hall': 1e-04}
"
113,Clicking,270.975,"{'Speech': 0.9415, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0003, 'Narration, monologue': 0.0025, 'Music': 0.0003, 'Musical instrument': 0.0058, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Percussion': 0.0093, 'Drum kit': 0.0009, 'Drum': 0.0013, 'Snare drum': 0.0002, 'Rimshot': 1e-04, 'Bass drum': 1e-04, 'Cymbal': 1e-04, 'Hi-hat': 1e-04, 'Wood block': 0.0003, 'Mallet percussion': 1e-04, 'Marimba, xylophone': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Typing': 0.0005, 'Computer keyboard': 0.0002, 'Tools': 1e-04, 'Clicking': 0.0053, 'Silence': 1e-04, 'Sound effect': 1e-04, 'Inside, small room': 0.0124, 'Inside, large room or hall': 0.0008}
"
114,Clicking,275.775,"{'Speech': 0.992, 'Narration, monologue': 0.0019, 'Speech synthesizer': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.0025, 'Inside, large room or hall': 1e-04}
"
115,Clicking,278.575,"{'Speech': 0.9951, 'Child speech, kid speaking': 0.0003, 'Conversation': 0.0014, 'Narration, monologue': 0.0078, 'Speech synthesizer': 0.0003, 'Musical instrument': 1e-04, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Tap': 1e-04, 'Writing': 0.0007, 'Tools': 1e-04, 'Clicking': 0.0043, 'Silence': 1e-04, 'Inside, small room': 0.0062, 'Inside, large room or hall': 0.0004}
"
116,Clicking,280.575,"{'Speech': 0.9786, 'Child speech, kid speaking': 0.0017, 'Conversation': 0.0014, 'Narration, monologue': 0.0045, 'Speech synthesizer': 0.0002, 'Laughter': 0.0004, 'Chuckle, chortle': 1e-04, 'Breathing': 1e-04, 'Animal': 0.0002, 'Domestic animals, pets': 0.0002, 'Dog': 1e-04, 'Livestock, farm animals, working animals': 1e-04, 'Fowl': 1e-04, 'Wild animals': 1e-04, 'Bird': 0.0002, 'Music': 1e-04, 'Musical instrument': 0.0003, 'Plucked string instrument': 0.0002, 'Guitar': 0.0002, 'Electric guitar': 1e-04, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Ukulele': 1e-04, 'Keyboard (musical)': 1e-04, 'Percussion': 0.0002, 'Drum kit': 1e-04, 'Drum': 1e-04, 'Mallet percussion': 1e-04, 'Bowed string instrument': 0.0002, 'Violin, fiddle': 0.0002, 'Wind instrument, woodwind instrument': 1e-04, 'Water': 1e-04, 'Vehicle': 1e-04, 'Door': 0.0004, 'Tap': 0.0004, 'Dishes, pots, and pans': 0.0004, 'Cutlery, silverware': 1e-04, 'Typing': 0.0008, 'Computer keyboard': 0.0005, 'Writing': 0.0003, 'Alarm': 0.0005, 'Telephone': 0.0006, 'Fire alarm': 1e-04, 'Mechanisms': 0.0003, 'Clock': 0.001, 'Tick': 0.0007, 'Tick-tock': 0.001, 'Printer': 1e-04, 'Tools': 0.0006, 'Wood': 0.0002, 'Liquid': 1e-04, 'Spray': 0.0002, 'Clicking': 0.0041, 'Silence': 0.0002, 'Sound effect': 1e-04, 'Inside, small room': 0.0252, 'Inside, large room or hall': 0.0014, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 0.0002, 'Television': 0.0004, 'Radio': 0.0005}
"
117,Clicking,280.975,"{'Speech': 0.9893, 'Child speech, kid speaking': 0.0019, 'Conversation': 0.0051, 'Narration, monologue': 0.0252, 'Speech synthesizer': 0.0004, 'Music': 0.0002, 'Musical instrument': 1e-04, 'Plucked string instrument': 1e-04, 'Percussion': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Clicking': 0.0002, 'Silence': 1e-04, 'Inside, small room': 0.0155, 'Inside, large room or hall': 0.0012, 'Outside, rural or natural': 1e-04}
"
118,Clicking,282.575,"{'Speech': 0.9816, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0017, 'Narration, monologue': 0.0056, 'Speech synthesizer': 0.0017, 'Singing': 1e-04, 'Rapping': 1e-04, 'Run': 0.0004, 'Music': 0.0006, 'Musical instrument': 0.0011, 'Plucked string instrument': 0.0003, 'Guitar': 0.0003, 'Electric guitar': 1e-04, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Keyboard (musical)': 1e-04, 'Synthesizer': 0.0002, 'Sampler': 1e-04, 'Percussion': 0.0007, 'Drum kit': 0.0005, 'Drum machine': 1e-04, 'Drum': 0.0005, 'Bass drum': 1e-04, 'Hip hop music': 1e-04, 'Rock music': 1e-04, 'Electronic music': 1e-04, 'Background music': 1e-04, 'Exciting music': 1e-04, 'Door': 0.0003, 'Tap': 0.0003, 'Tools': 1e-04, 'Liquid': 1e-04, 'Spray': 1e-04, 'Clicking': 0.0013, 'Silence': 1e-04, 'Sound effect': 0.0003, 'Inside, small room': 0.0012, 'Inside, large room or hall': 0.0006, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Echo': 1e-04, 'Radio': 0.0003}
"
119,Clicking,284.575,"{'Speech': 0.9491, 'Conversation': 0.0034, 'Narration, monologue': 0.0149, 'Speech synthesizer': 0.0058, 'Music': 0.0002, 'Musical instrument': 0.0007, 'Plucked string instrument': 0.0011, 'Guitar': 0.0007, 'Electric guitar': 1e-04, 'Acoustic guitar': 0.0003, 'Strum': 1e-04, 'Ukulele': 0.0002, 'Keyboard (musical)': 0.0003, 'Piano': 1e-04, 'Synthesizer': 0.0002, 'Percussion': 0.0002, 'Drum kit': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Typing': 0.0003, 'Computer keyboard': 0.0002, 'Effects unit': 1e-04, 'Clicking': 0.1026, 'Silence': 0.0003, 'Sound effect': 0.0002, 'Inside, small room': 0.0031, 'Inside, large room or hall': 0.0006, 'Radio': 0.0004}
"
120,Clicking,284.975,"{'Speech': 0.9719, 'Child speech, kid speaking': 0.0003, 'Conversation': 0.0028, 'Narration, monologue': 0.0092, 'Speech synthesizer': 0.0021, 'Whispering': 0.0004, 'Tap': 1e-04, 'Typing': 0.0004, 'Computer keyboard': 0.0004, 'Writing': 0.0049, 'Mechanisms': 1e-04, 'Clock': 1e-04, 'Tick': 1e-04, 'Tick-tock': 1e-04, 'Tools': 0.0003, 'Liquid': 1e-04, 'Spray': 0.0002, 'Clicking': 0.0241, 'Silence': 0.0007, 'Sound effect': 1e-04, 'Inside, small room': 0.0184, 'Inside, large room or hall': 0.0009, 'Television': 1e-04, 'Radio': 0.0003}
"
121,Clicking,290.975,"{'Speech': 0.9924, 'Conversation': 0.001, 'Narration, monologue': 0.0043, 'Speech synthesizer': 0.0034, 'Music': 0.0002, 'Musical instrument': 0.0003, 'Plucked string instrument': 0.0003, 'Guitar': 0.0002, 'Electric guitar': 1e-04, 'Acoustic guitar': 1e-04, 'Strum': 1e-04, 'Keyboard (musical)': 1e-04, 'Synthesizer': 1e-04, 'Percussion': 1e-04, 'Clock': 1e-04, 'Tick': 1e-04, 'Tick-tock': 0.0002, 'Clicking': 0.0005, 'Sound effect': 1e-04, 'Inside, small room': 0.0022, 'Inside, large room or hall': 0.0002, 'Radio': 0.0002}
"
122,Clicking,295.775,"{'Speech': 0.994, 'Narration, monologue': 0.0005, 'Musical instrument': 1e-04, 'Clicking': 1e-04, 'Inside, small room': 0.0019}
"
123,Clicking,296.175,"{'Speech': 0.9823, 'Child speech, kid speaking': 0.0002, 'Conversation': 0.0005, 'Narration, monologue': 0.0017, 'Speech synthesizer': 1e-04, 'Mantra': 1e-04, 'Run': 1e-04, 'Music': 1e-04, 'Musical instrument': 0.0002, 'Plucked string instrument': 1e-04, 'Guitar': 1e-04, 'Percussion': 0.0003, 'Drum kit': 1e-04, 'Drum': 0.0002, 'Vehicle': 1e-04, 'Door': 0.0003, 'Tap': 0.0004, 'Dishes, pots, and pans': 0.0002, 'Cutlery, silverware': 1e-04, 'Typing': 1e-04, 'Alarm': 1e-04, 'Telephone': 1e-04, 'Mechanisms': 1e-04, 'Clock': 1e-04, 'Tick': 0.0002, 'Tick-tock': 1e-04, 'Tools': 0.0078, 'Explosion': 1e-04, 'Gunshot, gunfire': 1e-04, 'Wood': 0.0011, 'Glass': 1e-04, 'Liquid': 0.0002, 'Spray': 0.0004, 'Clicking': 0.0019, 'Sound effect': 1e-04, 'Inside, small room': 0.0063, 'Inside, large room or hall': 0.0008, 'Outside, urban or manmade': 0.0002, 'Outside, rural or natural': 0.0005, 'Radio': 0.0002}
"
124,Clicking,297.375,"{'Speech': 0.9757, 'Child speech, kid speaking': 1e-04, 'Conversation': 0.0013, 'Narration, monologue': 0.0045, 'Speech synthesizer': 0.0022, 'Animal': 1e-04, 'Bird': 1e-04, 'Music': 1e-04, 'Musical instrument': 0.0004, 'Plucked string instrument': 0.001, 'Guitar': 0.0008, 'Electric guitar': 0.0003, 'Bass guitar': 1e-04, 'Acoustic guitar': 0.0006, 'Tapping (guitar technique)': 1e-04, 'Strum': 0.0004, 'Ukulele': 0.0002, 'Keyboard (musical)': 0.0003, 'Piano': 1e-04, 'Synthesizer': 0.0004, 'Sampler': 0.0002, 'Percussion': 0.0002, 'Drum kit': 0.0002, 'Drum machine': 1e-04, 'Drum': 1e-04, 'Bowed string instrument': 1e-04, 'Violin, fiddle': 1e-04, 'Pizzicato': 1e-04, 'Scratching (performance technique)': 1e-04, 'Electronic music': 1e-04, 'Techno': 1e-04, 'Vehicle': 1e-04, 'Door': 0.0002, 'Tap': 1e-04, 'Typing': 0.0016, 'Computer keyboard': 0.001, 'Writing': 0.0009, 'Alarm': 0.0002, 'Telephone': 1e-04, 'Mechanisms': 0.0003, 'Clock': 0.001, 'Tick': 0.0006, 'Tick-tock': 0.0012, 'Tools': 0.0006, 'Spray': 1e-04, 'Electronic tuner': 1e-04, 'Effects unit': 0.0003, 'Clicking': 0.0145, 'Silence': 0.0002, 'Sound effect': 0.0004, 'Inside, small room': 0.0042, 'Inside, large room or hall': 0.0005, 'Outside, urban or manmade': 1e-04, 'Outside, rural or natural': 1e-04, 'Noise': 1e-04, 'Distortion': 1e-04, 'Television': 1e-04, 'Radio': 0.0012}
"
